ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,mh_gspphot,non_single_star
235.60041836523752,-50.12731236886843,0.0477151487781231,0.27136654,-4.475323130064101,-4.362473420688577,18.762718,19.565336,17.777924,1.7874126,3801.6553,756.7958,686.4982,826.6487,-0.8914,0
235.5961142048122,-50.12871320076755,0.3661851280398537,0.34195757,-7.779961632285563,-4.096685171239499,19.256536,20.126299,18.384304,1.7419949,,,,,,0
235.59601562013046,-50.12758962889378,0.25876253674985866,0.25903696,-1.7879590613670469,-4.459804877663384,18.80099,19.445906,17.80826,1.6376457,3779.9685,730.2495,649.4896,790.204,-1.9247,0
235.59133767324883,-50.12732687447391,0.3142686080890573,0.43059108,-5.038506552837212,-3.9879245472519385,19.502462,20.370262,18.62146,1.7488022,,,,,,0
235.60178794039254,-50.123548791160815,0.404661860204556,0.32142812,-4.860057368397346,-3.4070458999569198,19.166553,20.04566,18.202862,1.8427982,,,,,,0
235.59651495686802,-50.124916742645986,0.25069635218019753,0.3833478,-6.273485990375487,-5.908477802341036,19.41019,20.201462,18.259493,1.9419689,,,,,,0
235.59408644261106,-50.1249426545226,0.32607923796470856,0.5221967,-4.8112784759208225,-4.649422842752574,19.913721,20.780186,18.863636,1.9165497,,,,,,0
258.86963621152665,-22.357366946041388,0.028888374589202428,0.3252465,-3.1236669929568945,-7.435130970663366,19.403313,20.177107,18.676842,1.5002651,,,,,,0
258.85675366987255,-22.361823449044877,0.07185694487724974,0.11777898,-5.5965217041141715,-3.043011825257283,17.708597,18.683025,16.72087,1.9621563,3684.3,843.6883,799.9165,898.7681,-1.2676,0
109.69562011304706,-57.167298983611786,0.37605061762565567,0.04043812,-0.12486835532711904,2.9818547899011523,16.628819,17.012089,16.07573,0.9363594,5647.278,1469.0668,1405.4031,1542.4012,-0.877,0
109.73165535936394,-57.1649354733645,0.3896305529963528,0.15372092,-0.13701733432894336,8.022864818379313,18.90555,19.361515,18.321238,1.0402775,4928.716,2263.7593,2210.2136,2311.0818,-1.9218,0
109.72390640964151,-57.16124147536292,0.4665986397952844,0.23302107,-2.065171258681918,13.72201590388542,19.385675,20.477594,18.444168,2.0334263,,,,,,0
109.71620692409091,-57.16168996147779,0.23864680637312258,0.14925368,0.6267104124660191,3.3124037628661567,18.843967,19.248283,18.246025,1.0022583,5013.4004,2499.9666,2447.5657,2539.709,-1.5362,0
109.72591101840042,-57.15867684930858,1.3653494330744174,0.027668884,-10.57421921084847,7.3440594998047075,15.748137,16.274204,15.066361,1.2078428,4969.887,732.7167,711.7646,788.1669,-0.3824,0
109.6904758901722,-57.1692101798582,0.06971702088418955,0.3468355,-0.17181930075265048,0.46617725529164566,19.933622,20.474564,19.299572,1.1749916,,,,,,0
109.70463381438022,-57.16136546376637,1.5743785534877666,0.014909312,11.06586671280803,-1.9298058392498483,12.949758,13.275482,12.450609,0.824873,5928.2637,623.5696,595.5628,632.3971,-0.7289,0
109.70694368281431,-57.15362124425455,1.5214541601669138,0.29265055,-11.91433590086025,7.4940950588500375,19.45071,20.804556,18.369507,2.435049,,,,,,0
109.72041260418705,-57.140169061709095,0.2736917637034641,0.31055388,-1.7497004977486814,6.114761179832811,19.761816,20.278183,19.107918,1.1702652,,,,,,0
260.35225490668734,-22.999136863052723,0.4916754719496252,0.51176494,1.25090720988347,-10.240007279839011,19.841932,20.51919,19.039816,1.4793739,,,,,,0
260.3483703358412,-23.000337379728403,0.11765090626225991,0.50479543,-1.7971690068937678,-9.294391507639714,18.52152,18.980303,17.394062,1.5862408,,,,,,0
260.3525515734236,-22.99496615376445,0.26143434424658113,0.42082873,-0.963246067497321,-1.882577667764634,19.50855,,,,,,,,,0
260.353952583161,-22.993714911659033,0.38903001456612235,0.36543006,0.3486479387319274,-2.656379563399006,19.40607,20.143518,18.523472,1.6200466,,,,,,0
260.3575638184109,-23.001293591401495,0.28362981575722435,0.5501409,-0.8908660930936556,-5.863813544049735,19.958662,20.4329,19.134653,1.2982464,,,,,,0
260.3572959948837,-22.9964382585386,0.5976676951544677,0.5465824,-1.2959151509310032,-7.615863668904886,19.884901,20.200489,18.808376,1.3921127,,,,,,0
258.9858775229409,-22.925364740048515,0.07251546708799364,0.51425856,-3.898417028267131,-1.5895070373770306,19.851074,20.710413,18.880037,1.8303757,,,,,,0
258.9845657083736,-22.924418673946402,0.7963047521343718,0.22769381,0.9251235584463401,-1.0491099429932274,18.745796,19.661177,17.85575,1.8054276,4259.1904,855.8485,725.5362,1054.2081,-2.9433,0
258.99039268161084,-22.926826076964527,0.2488410823676674,0.20308459,-1.5915319065541873,-1.4828846612746585,18.649189,19.356947,17.671873,1.6850739,4265.534,809.7855,691.8798,905.2833,-1.5799,0
258.9895030506143,-22.92532242309994,0.5090682398368385,0.25446478,-0.33484997791757304,-1.300363231979511,18.97778,19.737373,18.02148,1.7158928,,,,,,0
258.98843834759447,-22.925697487593823,3.5056426865268118,0.5767366,-5.094514880931651,-0.4514386183306783,19.802488,20.407185,18.6659,1.7412853,,,,,,0
258.9964562702133,-22.919102011326245,0.11073720396118339,0.45146394,1.706598125049834,-7.374604882493469,19.894447,,,,,,,,,0
285.5719966826147,-22.54372521255439,0.7818318673156196,0.12293064,3.713325053120787,1.9439275352250283,17.665096,18.54952,16.755156,1.7943649,3961.9106,806.5787,758.8864,843.4846,-0.8783,0
285.5741880180196,-22.5513577081825,0.2995319285215836,0.32815388,0.37764854566520306,-3.610189919142112,19.007967,19.535797,18.43824,1.0975571,,,,,,0
285.5744960964841,-22.546764065371146,0.009342758649823625,0.31659943,-2.119003218963461,-3.427335823965983,18.838085,19.149628,17.580057,1.5695705,,,,,,0
285.5690960247722,-22.540315404447643,0.1653844144539541,0.27005425,-3.1962975337460735,-5.2286073580017,18.833136,19.32016,18.26595,1.0542107,4879.1455,2037.3385,1981.8226,2098.4836,-2.0007,0
285.5691673157787,-22.54433838896395,0.2910713243978853,0.673676,-4.1660407172878555,-5.7785667184847185,19.76739,20.03482,18.977247,1.0575733,,,,,,0
285.5669442069389,-22.55029823536362,0.022475626596373803,0.25177118,-0.19904217400680735,-2.945771195068949,18.989302,19.483894,18.297844,1.1860504,4755.7437,1905.9261,1851.2827,1956.8997,-1.9482,0
285.57474693707604,-22.552105163138574,0.12030376648512511,0.41617957,-4.936658759561993,-8.464670184916532,19.338383,19.98917,19.149235,0.8399353,,,,,,0
288.40462538943655,-34.92639848308136,0.09487370311292675,0.064225286,-0.5509826453636518,-1.0110896183512899,16.715776,16.83443,16.435026,0.39940453,10363.757,6829.426,6702.5977,7045.361,-0.2773,0
288.3984725184084,-34.925805126639425,0.3193087530180143,0.16268913,-2.955233031471578,-5.406193273989938,18.33136,18.654804,17.774473,0.88033104,5441.8535,2572.443,2509.9075,2655.151,-2.0807,0
288.4127512325789,-34.923603860692424,0.1896075369406857,0.110837854,-3.0159377163065786,-9.339222322263375,17.6989,18.053583,17.207624,0.8459587,5463.6997,2088.625,2050.5217,2135.8643,-1.4039,0
288.40927029018656,-34.92252495219649,0.9237472653285996,0.6437416,5.728964067345885,-15.008910505953322,19.983225,21.055628,19.019217,2.0364113,,,,,,0
288.4092216745274,-34.92103040801993,0.3812327306743164,0.52030784,-1.809329484284117,1.235866089392204,19.889753,20.648203,19.109074,1.5391293,,,,,,0
288.4092370805217,-34.918971296329715,1.2923792597907517,0.077266715,-5.386810597024006,2.991124957486511,16.844355,17.567118,16.030867,1.5362511,4445.339,813.9242,806.0974,822.4033,0.0002,0
288.4115351290702,-34.917244055236814,0.21231144796459067,0.15594567,1.1508311505787678,-5.527519178055501,18.039766,18.442041,17.512495,0.92954636,5321.0396,2716.9702,2604.485,2822.1965,-0.3843,0
288.4085870627122,-34.91492992885025,0.09056155698029683,0.29064634,-3.497227467045637,-1.1190860097701765,18.90168,19.192768,18.370794,0.8219738,5288.975,3060.09,2993.798,3185.0125,-1.7183,0
288.41331627735605,-34.91402744745933,1.0586293455858835,0.32191023,1.683685268108101,4.686646410327445,18.976305,19.684393,18.245516,1.4388771,4211.7964,936.3823,754.2984,1147.4805,-1.793,0
288.40971533289274,-34.923403062167935,0.1655635330058069,0.4040925,2.4365733826921208,-0.754235539683513,19.586634,20.513391,18.754873,1.7585182,,,,,,0
288.41958983902475,-34.919384999027024,0.9230862983494886,0.33616662,1.1015679671989824,-3.0109394502390385,18.883936,19.173683,18.1236,1.0500832,,,,,,0
235.2045455262806,-50.065805428958406,0.37522444196277266,0.55089355,-9.119140089018076,-8.005074528150024,19.841759,20.332663,18.729418,1.6032448,,,,,,0
235.21270349983354,-50.062571346209644,0.09088125876651654,0.40628314,-9.800633856245943,-7.722438368258074,19.478508,20.682798,18.560352,2.122446,,,,,,0
235.20984611807984,-50.06340079273124,0.3746189293905653,0.46840987,-4.08113327875853,-3.382290915494096,19.700897,20.594187,18.83477,1.7594166,,,,,,0
235.1946742350675,-50.068037397553475,0.2697480057477191,0.13467376,-2.4574439282116276,-3.8290984950159057,17.98293,18.83576,17.072998,1.7627621,4394.9517,1046.8871,921.2007,1422.0435,-1.1071,0
235.20765449785992,-50.06259757993698,1.0798304537184367,0.3819289,-4.715870588233075,-4.365893102431108,19.323097,20.094408,18.349182,1.7452259,,,,,,0
235.21069008411556,-50.06136487561589,0.17422483673753286,0.2868684,-4.682238266081415,-3.1346992002305525,18.897076,19.638926,18.143484,1.4954414,4071.9705,834.3716,768.1344,936.6044,-1.6009,0
235.19387503214398,-50.06681142942032,0.8169989433611997,0.3872445,-4.222204660804074,-4.629616573168226,19.39491,20.223816,18.602139,1.6216774,,,,,,0
235.2012068113873,-50.06352477369485,1.9863988661282501,0.7599326,0.36708557211565274,-3.4934897232314333,19.452257,19.809237,17.912144,1.8970928,,,,,,0
235.20376081718706,-50.05830203188812,0.09933661871186163,0.5205283,-8.029051136652436,-6.3331507593117795,19.822361,20.639297,18.962893,1.676405,,,,,,0
284.38294656160645,-21.787586682606765,0.07084323404150321,0.40698558,-2.4639085213425016,-5.384071432844534,19.427048,20.02991,18.75958,1.2703285,,,,,,0
284.3841246780266,-21.785427292533004,0.10952045760512386,0.49265078,-0.7747647991481281,-4.353911147825564,19.554777,20.077684,18.972403,1.1052818,,,,,,0
284.38317460722715,-21.778392523026955,0.3672053313657261,0.5337037,-1.3492615662668364,0.05454098982329758,19.610285,20.206585,18.803686,1.4028988,,,,,,0
284.3811903208385,-21.779885422249524,0.8347314990880484,0.57621324,-2.642009682692102,-1.5635612480705927,19.668442,20.02911,18.714067,1.3150425,,,,,,0
284.37855403148956,-21.77998338813053,0.09712265027089108,0.6046657,-8.031512253348003,0.5781403782248578,19.90746,21.129223,18.800987,2.3282356,,,,,,0
110.65709583782645,-57.77492147128792,0.9025422004235503,0.018385991,-2.4632296950776267,10.874341272765989,15.038317,15.449456,14.458724,0.9907322,,,,,,0
110.67878380390725,-57.76340752596986,0.7793651530443473,0.061727446,-1.2538623479721438,2.662098250293245,17.353203,17.984793,16.514791,1.4700012,4986.8237,888.151,840.7661,944.6829,-1.1923,0
110.58632092751016,-57.79710809942648,0.5593311089699442,0.1463068,3.9029812253801435,1.7828722688991112,18.686049,19.395197,17.871778,1.5234184,4123.3853,941.5111,859.9369,1128.706,-1.4547,0
110.57613627431402,-57.79420754938258,0.2666180304835738,0.18054032,-7.983801839034006,11.158449605574894,18.95322,19.975481,18.016079,1.9594021,3559.6816,906.4733,829.7084,1009.5665,-0.6852,0
110.5981105277579,-57.79122497241135,0.9436724872311595,0.10406974,-1.0543248346566931,7.398434548613437,18.108015,18.877539,17.270657,1.6068821,3974.1182,787.0677,737.9119,850.0773,-0.9333,0
110.58007488985727,-57.7964425333173,0.7542823927948588,0.0125963325,-4.398260081088804,7.199554237699152,14.004599,14.25934,13.600091,0.6592493,6719.4604,1272.7119,1251.9312,1290.7192,-0.1748,0
110.5980915528137,-57.777572442881244,0.9342741115995059,0.104031034,-7.23245911145654,4.040551437995166,18.136995,18.962803,17.239384,1.7234192,3723.4846,679.1839,650.3716,713.2844,-1.7991,0
110.60530181718376,-57.782705516480384,0.4099757246656166,0.33969986,-0.003472139160903942,1.7681047599277258,19.737555,20.148153,19.26508,0.8830738,,,,,,0
110.59095169051307,-57.77835510799282,0.4552797600546841,0.21820648,8.382645626526283,-8.318498656427659,19.160488,20.070265,18.256844,1.8134212,,,,,,0
110.56674684179154,-57.78805759620507,0.08665864442682113,0.37628615,0.9561169621484512,3.6757054340735094,19.943672,20.500166,19.424702,1.0754642,,,,,,0
260.54506872723874,-22.49322738405167,0.15364817308414508,0.45936534,-5.016177445038378,1.9428332520372706,19.553822,19.805113,17.991959,1.8131542,,,,,,0
260.54749966578447,-22.48893363881021,0.10202682360829987,0.057486232,-3.857547359633579,-0.17416886434990328,16.346622,17.215685,15.423906,1.7917786,6703.0283,2184.2954,2071.136,2327.2485,-0.001,0
260.5425169878601,-22.490297159582273,0.40137257532461007,0.36986855,-4.7249193880984635,-1.7471566692491318,19.409838,19.791746,17.970098,1.8216476,,,,,,0
260.5404885079152,-22.492078818438554,0.19728647817650677,0.04054757,0.6647203766239069,-3.1921340440958814,15.87521,16.910051,14.8489485,2.0611029,5129.0,2945.5864,2907.555,2981.0159,0.0499,0
287.40168477997787,10.047753706321346,1.0111876316127661,0.45089605,-2.5495698237599282,-6.879371409209023,19.340239,21.832293,17.783588,4.048704,,,,,,0
287.4096420636418,10.041961876653064,0.13455260398688548,0.078708716,-1.7985871117648249,-4.1340208543921575,13.2881775,17.211884,11.732375,5.4795084,,,,,,0
287.3953263893113,10.036719884953591,0.583693993011654,0.20374489,-0.5638487249188898,-6.874804330167868,18.357578,19.756502,17.02298,2.7335224,4102.509,442.914,419.3606,503.2913,-2.6065,0
287.4038205339518,10.044531726728348,0.9439454415744487,0.7666836,-1.9368600511580079,-5.447872720874033,19.907694,20.994457,18.066608,2.9278488,,,,,,0
287.5805994434674,9.904554100995911,0.036342672415323574,0.19637547,-1.8656612738287355,-5.6525450739510035,18.863638,20.448942,17.586136,2.8628063,4111.857,517.1541,493.0401,540.3232,-0.1522,0
234.08955282147204,1.6820499605198176,1.2782369943123308,0.03768487,-2.5904497079534523,3.6135920223875733,15.844828,16.393011,15.146208,1.2468033,4792.7935,687.7438,679.3427,695.8712,-0.2132,0
234.08413091443583,1.6799055007148007,1.9854568849208776,0.08795453,-25.64883642747936,-38.31224906180559,17.351345,18.622799,16.24424,2.378559,3594.4531,532.7938,435.8203,554.7396,-0.5438,0
234.03400520976123,1.6729846554857166,0.5885190796883597,0.04854508,8.900915365273287,-1.4530294533647974,16.114311,16.475008,15.58557,0.8894377,5415.8535,1129.9465,1099.4822,1170.2535,-0.7289,0
234.0488592561477,1.6785960667887143,0.1893296559510093,0.25696936,8.482323397702672,-14.69119160633046,18.951391,19.56936,18.001926,1.5674343,3976.689,1027.4777,885.8978,1097.7043,-1.0573,0
234.04049443111978,1.6707691553407154,1.0580063850941666,0.12819786,-6.534347797994741,-8.452998663391474,17.84201,18.718594,16.929611,1.7889824,3853.2302,697.3913,616.0627,783.7967,-0.4314,0
234.02478118260476,1.6749379110938296,0.4589797175390179,0.17998141,2.9617123944950614,-11.506487117462104,18.39776,19.127878,17.602766,1.5251122,4054.2065,929.2233,800.9465,1048.2311,-1.3887,0
234.01069268356036,1.6776601752886091,0.9421810200987877,0.034027334,3.150040588175309,-6.907975828443268,15.37335,15.743345,14.832366,0.9109793,5544.7285,921.2867,890.8083,977.7691,-0.449,0
234.02708773496855,1.6804445182854504,0.3233687135218178,0.07864224,1.1587603179100436,-8.0537683284001,16.965721,17.30205,16.44819,0.85385895,5561.007,1632.052,1601.6501,1675.6656,-1.1997,0
234.04561849921933,1.6913985975674337,0.780756996149355,0.024178436,9.55217532349956,-7.61166060712735,14.685477,15.032136,14.163438,0.8686981,5418.417,1139.3767,1111.0892,1187.0757,-1.0438,0
290.6938572989992,-36.76869065052783,0.28817436094025695,0.20459016,2.6760391826158365,-3.145388545292957,18.821156,19.556952,18.03136,1.5255909,4049.9622,885.2751,819.5031,978.6493,-1.4955,0
290.69158609464824,-36.77375354293945,0.8123896464968129,0.2606817,-0.2843340478433397,-3.9092440033092566,19.067112,20.035002,18.205872,1.8291302,,,,,,0
290.6960313953181,-36.76878198428063,0.021256778123852557,0.22453542,4.684786156014869,-1.6952840785072671,18.985054,19.593813,18.24056,1.3532524,4337.1543,1140.4017,918.0756,1446.53,-1.9196,0
290.6979593175736,-36.767133604175115,0.1111059812572416,0.5337471,-2.2753662409963296,-3.7587414296803394,19.97529,20.902895,18.71841,2.1844845,,,,,,0
290.6966814534037,-36.760848134065675,0.03863732685277796,0.28843454,3.8662584852846766,-7.5961692576224396,19.364826,20.081247,18.529924,1.5513229,,,,,,0
290.6970211756386,-36.75379639125554,0.5202138490924512,0.26915294,1.4303161572777274,-4.997279553478302,19.28084,20.212513,18.33256,1.8799534,,,,,,0
289.1226483359377,-34.93186833545958,0.5231001546571231,0.03406888,-3.1462831539838687,1.1078990291001385,15.024611,15.341798,14.539009,0.80278873,5665.6113,2377.7717,2293.555,2413.5515,-0.6082,0
289.1032664207979,-34.93959557910811,0.3484495828623386,0.022266285,-2.790050213633142,-6.835910288485973,14.251253,14.789106,13.560524,1.2285824,4970.9487,1873.408,1824.0966,1955.1792,-0.1546,0
289.10682395081085,-34.93704439796938,3.82536867696235,0.30882782,-3.5684412293629078,-2.4801145659743584,16.61946,16.915377,16.11032,0.8050575,,,,,,0
289.10086019434794,-34.9339634009341,1.542882312955485,0.45031857,-9.57184633353386,-4.97594164343678,19.589905,20.722677,18.59717,2.1255074,,,,,,0
289.10272906005275,-34.938331275072834,0.4742384498820777,0.38997862,-2.2166968625847265,-5.288724707357396,19.500721,20.225359,18.672112,1.5532475,,,,,,0
289.10913926486234,-34.93451370093519,0.4575229541400573,0.060192715,-2.3175973871663795,-1.1327415387122008,16.460737,16.858385,15.889687,0.9686985,5177.475,1612.2682,1545.6595,1703.0154,-0.6181,0
229.8322692509758,2.169373073235679,1.555521154555679,0.44036582,2.985129747275005,-9.529653390152447,19.7901,20.205046,19.344355,0.8606911,,,,,,0
291.3872398458776,-34.80896983479784,0.6807041960417565,0.111866176,-2.009428612963807,-1.4860500938443362,17.836353,18.48643,17.039312,1.4471169,4206.131,980.8878,939.3598,1039.7345,-0.6807,0
291.38238701463297,-34.804843592582614,0.4348638098147474,0.10697131,-7.93487088508922,-9.160673006298584,17.606094,18.040688,17.013132,1.0275555,5005.076,1423.0618,1400.2509,1451.0022,-1.5092,0
291.3808310703818,-34.803580632575695,0.3073652767917738,0.1799565,0.41926255547577873,-4.4817981774810125,18.510096,19.043867,17.77662,1.2672462,4483.3633,1561.5095,1503.5184,1698.211,-0.9741,0
291.3715345968387,-34.80511201597615,0.19808439561475308,0.27383468,-6.45577351563923,-4.453384726926837,19.294086,19.813889,18.786097,1.027792,,,,,,0
